Unnamed: 0,SigC,SigH,EpsC,EpsH,density,estimErr
619,0.1441958107985556,0.1677069304650649,0.9858039263982324,0.1140379013866186,677.013,1.8
620,0.257049158308655,0.2049915427472442,0.4028933735368773,0.0535113426297903,706.953,0.91
621,0.2109109203331172,0.1222414210624992,0.6078004591815174,0.078871973529458,672.536,2.3
622,0.173634837847203,0.2170662142978981,0.7632733549969271,0.1336560872942209,705.419,1.3
623,0.0841228728182613,0.0546731075709685,0.202134721955657,0.0211251924932003,648.389,2.6
624,0.3474443730898201,0.3009609129931778,1.0324617398390543,0.0863392512500286,674.162,3.0
625,0.3342063573189079,0.0522110846927389,0.4585799718469381,0.057823826894164,790.648,0.43
626,0.0714331542141735,0.28582698459737,0.7988903750071301,0.1246782531589269,496.669,2.1
627,0.1705020803026855,0.1235118200592696,0.3744547260634601,0.0421514800190925,653.839,1.3
628,0.2071589122526347,0.2312584577770903,1.0199442366020754,0.0952952262759208,690.308,1.1
629,0.274976855609566,0.1780417825868353,0.7223833660859614,0.0923255197703838,765.498,0.46
630,0.1615708478726446,0.2111857393514365,0.6275565162656829,0.0301585935056209,665.189,1.9
631,0.1011743678711354,0.1000436903052032,1.0657108066093175,0.1276844672113657,651.165,1.5
632,0.2883518523536622,0.271787134882994,0.17473774640318,0.0698532209545374,562.269,1.6
634,0.1123019305057823,0.2497092969771475,0.2710930757282301,0.0806960094347596,619.822,1.3
635,0.1269964287988841,0.0700516226924955,0.6952730068933218,0.0731701428815722,647.238,0.82
636,0.2392387825064361,0.3015138823585584,0.5388364701246842,0.1393214656040072,466.146,1.0
645,0.2377906874753534,0.1722788234986365,1.1126724994027986,0.0690970299020409,730.975,0.73
646,0.1261007749475538,0.2011530552105978,0.2833128187343478,0.1284516850486397,698.834,1.3
647,0.1114423244260251,0.1068776565706357,0.7062896763863041,0.0309221653267741,645.905,1.3
648,0.2991776547394693,0.2828826250787825,0.5498493258394301,0.0915656827017665,569.692,1.6
649,0.2868679185397922,0.1337540291957557,0.7407293130958452,0.1383198441565037,774.997,0.8
650,0.1003145528025925,0.2394094458194449,0.6459061558648944,0.0741607375442981,643.522,0.57
651,0.1606749827973544,0.0771517552426084,1.085744988566823,0.0816902501136064,653.097,1.5
652,0.2735289695672691,0.3128754086624831,0.1947681145824492,0.0258511985093355,240.552,14.0
653,0.2086412333883345,0.0889597921781241,0.4462474717421457,0.0455795186012983,660.114,1.8
654,0.1713635102845728,0.2671433958383277,0.786561685008183,0.1069261252135038,570.683,1.0
655,0.0723317763768136,0.1560584302237257,0.3638104609062895,0.0543956810235977,654.879,2.1
656,0.3356514840386808,0.1827790206801146,1.009296275183186,0.1130472326278686,924.577,2.7
657,0.3459985970519483,0.1579958416288718,0.6204902737667783,0.0329913032799959,836.228,0.48
658,0.0832248977385461,0.1973716750051826,0.7759669943775981,0.0895332223922014,684.132,0.7
659,0.172772912774235,0.0860983754582703,0.2126624749941751,0.0670059843361377,648.417,1.4
660,0.2094290965236723,0.2513434720383957,1.042985781926289,0.1304622234404087,647.989,0.97
661,0.2584965380840003,0.0662922916477546,0.8225627517523243,0.1181102061271667,730.039,0.86
662,0.1450921799056232,0.3061399379875511,0.4196771018661558,0.0643807870149612,340.385,5.1
663,0.0942154687829315,0.1436894874759018,0.9654126686656846,0.1019070970267057,659.274,0.79
664,0.2813947369344532,0.2449376470195129,0.3824982873365282,0.0356383579224348,681.838,1.0
665,0.307765971776098,0.1045486822566017,0.9384202887119724,0.0526269804313778,836.367,0.91
666,0.1194067417643964,0.2676151436846703,0.293898115388304,0.1149113230779767,567.431,1.5
667,0.1433291845954954,0.1736822710596025,0.8574282683217898,0.0473850059136748,661.07,0.4
668,0.2555720434524119,0.2152117456914857,0.5161504104301333,0.1050988357886672,727.08,0.55
669,0.2264173830859362,0.1280043801506981,0.2471124458124861,0.087209009937942,665.544,1.6
670,0.1885971161536872,0.2270988984387368,1.1390510804858058,0.0202371672913432,668.249,1.3
671,0.0533471216447651,0.047839141305536,0.5935712314648554,0.1327644124999642,647.643,2.1
672,0.3149388653226196,0.2898654227973893,0.6874326243344694,0.0797380826249718,578.68,0.9
673,0.3195707069709896,0.1196490617161616,1.0722422020573168,0.0377165795117616,876.148,0.49
674,0.0579440811648964,0.218922702929005,0.1774193080781027,0.099766346886754,684.24,0.48
675,0.1840027533471584,0.0571158452518284,0.7233952383887022,0.0622954066097736,657.948,1.0
676,0.2217835158109665,0.2992545992778614,0.6324182223415002,0.1202438117563724,452.371,1.2
677,0.2509387305006385,0.1132619821196422,0.3772791657894849,0.1321194231510162,685.347,1.4
678,0.1387342674657702,0.2764992351736873,1.0266185247907416,0.0653821557760238,514.978,1.1
679,0.124004291370511,0.1658986880071461,0.4635545158140361,0.0878539990633726,668.342,1.2
680,0.3123972233384847,0.2075323038743808,0.8000150705115869,0.0345930939167738,825.703,0.57
681,0.2766509929671883,0.0750037731071934,0.4905341819494962,0.0780806611850857,719.7,1.3
683,0.1498722583055496,0.1359061688445508,0.3424085005275905,0.0219166266545653,650.272,1.3
684,0.2632382296025753,0.2372584696235135,0.9301325317876412,0.0856069832667708,729.816,0.73
685,0.2141702337190508,0.1496428704401478,0.6889513857740909,0.1030208359286189,687.08,1.2
686,0.1775535454973578,0.1891978267412633,0.5363665777323767,0.0495255343243479,672.131,1.6
687,0.0784468527883291,0.095371178176254,1.0991748689305036,0.116996467448771,649.332,0.98
688,0.3412554431706667,0.2607287472905591,0.2659597669458017,0.0504936108365655,668.383,1.3
689,0.3404687423259019,0.0797128945924341,0.8708959779869765,0.0932336765155196,882.29,0.9
690,0.0770362880080938,0.2577257066266611,0.5334736626004799,0.0293086874112486,594.551,2.2
691,0.1666569730266928,0.1643771649813279,0.9557282178301364,0.1267764179781079,681.801,1.2
692,0.2038265718147158,0.1909936142023652,0.3073506231902167,0.0707032488659024,682.598,1.4
693,0.2687148980796337,0.141576010260731,0.5800694401733577,0.0606656703725457,724.747,1.2
694,0.1559678554534912,0.2470523039596155,0.6700828152673318,0.1217781594768166,642.395,0.55
695,0.1050196187570691,0.0684099426483735,0.2297774860590696,0.0393095294758677,647.689,1.2
696,0.291684622503817,0.3040211235340684,1.1255640246639027,0.0981951985880732,518.733,0.87
697,0.2946193542331457,0.1800989861600101,0.1953251795999706,0.1109797264635563,721.026,1.5
698,0.1067723948508501,0.2087940949471667,1.029502031256445,0.0565471465885639,668.747,0.68
699,0.1307686520740389,0.0981361083975061,0.6069917582482098,0.1090157837420702,650.368,2.1
700,0.2423516115173697,0.2740286043714732,0.7586148202905431,0.0434501910954713,574.291,0.79
701,0.2348760664463043,0.0499880184046924,0.9827163524996488,0.0241834264248609,704.873,2.1
702,0.1965449683368206,0.2877195153506472,0.3959559511756524,0.0833035062998533,468.142,4.1
703,0.0612200150266289,0.1258513129940256,0.8360356468338519,0.0758357685804367,651.735,1.9
704,0.3234725074842572,0.2292489471267909,0.4369961381314322,0.1367138612270355,773.273,0.46
705,0.3255627510137855,0.1686795312939212,0.7917028003761544,0.0565959867089986,849.53,0.42
706,0.0639637653715908,0.2039521349091083,0.450424942484498,0.1109134318679571,692.484,1.1
707,0.1993608164601027,0.1104765073955059,0.9963859059648588,0.0433848205208778,670.939,2.2
708,0.2371871809475124,0.2800829738238826,0.3518637326411903,0.1090691956877708,526.735,1.3
709,0.2449465841986239,0.0556330812750384,0.6511140242872759,0.0823033742606639,698.99,0.62
710,0.1327146866358816,0.2999338719267398,0.74497541715689,0.0251734291017055,378.869,8.6
711,0.1086463316343724,0.1211353953778743,0.1819263786828145,0.1377011124044656,652.901,1.4
712,0.2969934559427201,0.2182387988427654,1.073865013356134,0.0748292372375726,831.951,0.33
713,0.2893814568407833,0.0941587257934734,0.2783446968613192,0.0276137286797165,702.772,0.85
714,0.1021958407945931,0.2616782013569027,1.108668003793433,0.0949387646093964,580.18,0.99
715,0.1532184640876948,0.1508600640967488,0.5624513262068853,0.0724110741540789,660.216,2.4
716,0.2666303145699203,0.1882446524733677,0.717928046817705,0.1250878728553653,765.335,0.78
717,0.2014399447478354,0.138953027899377,0.9079131219217552,0.1225494101271033,682.693,1.3
718,0.1647955448366701,0.2339444466028362,0.3249987405925989,0.0599118741974234,652.892,1.2
719,0.0751004732213914,0.0719531938508152,0.8878221491890027,0.0974404926970601,646.998,3.2
720,0.3378635331057011,0.3183409753674641,0.4849364993028342,0.0400761939957737,468.871,0.84
721,0.3440712823532521,0.0690912726968526,1.1437710093097762,0.1361960877105593,939.206,1.9
722,0.0807579583488404,0.3025405471334234,0.252794135325402,0.0762538642808795,381.873,2.7
723,0.1796437800861895,0.1408899348704144,0.6750637785742059,0.0837866044417023,662.35,0.93
724,0.216913975123316,0.2485365964937955,0.5802406213432549,0.023726993240416,639.944,2.2
725,0.2651121753267944,0.1607950179427862,0.2985644603526219,0.0486399008706212,693.247,1.8
726,0.1522463689558208,0.193772349239327,0.9440502746295184,0.103894624300301,692.306,1.0
727,0.0920329955406487,0.0832987577645108,0.5037298610744998,0.051362815760076,648.399,1.5
728,0.2785970364697277,0.254942226247862,0.8440440743405371,0.1161099269613623,692.268,0.45
729,0.3096478230319917,0.1225393473729491,0.4152504887616262,0.0995975145697593,754.407,0.77
730,0.1219196989201009,0.232297993757762,0.8171743889760226,0.0378972569108009,647.005,1.3
731,0.1364310928620398,0.0533046113951131,0.394679115849547,0.1204290582984686,646.94,0.81
732,0.2481149435974657,0.2846668949667365,0.9785552431780844,0.0621274956315755,534.487,2.2
733,0.2198477099649608,0.0990835843905806,0.771488670332916,0.0665039966255426,679.685,1.8
734,0.1813975530676543,0.2728140437388793,0.6150483197860419,0.131016754284501,557.494,1.2
735,0.0555574630387127,0.1791479364139959,1.0551130192348732,0.0334840212762355,658.238,0.85
736,0.3177092877216637,0.2100132829491049,0.2257533385664224,0.0889730839431286,739.104,0.99
737,0.3130019279196858,0.1083296968489885,0.548967632459104,0.1145115472003817,782.665,0.76
738,0.0507430518046021,0.2822309478232637,0.7005906945014372,0.0530459220334887,479.221,2.9
739,0.1862139172852039,0.1708304993538186,0.2609925796963274,0.1055150258913636,678.041,1.0
740,0.2245525434613228,0.2017999871242791,1.0951694313528015,0.0469788307324051,715.458,0.68
741,0.2528191870078444,0.1147165811806917,0.9012797524336724,0.0215899481251835,727.447,0.61
742,0.1412480471655726,0.2246543504903093,0.5022402437312528,0.0858680732920766,675.835,1.0
743,0.1171047333627939,0.062047721686773,0.9252320975925772,0.078398070000112,648.033,1.3
744,0.3049410175532102,0.2935224777925759,0.3384716962685808,0.1341217651590705,513.937,1.4
745,0.2832652354612946,0.1529756404086947,1.013709097540751,0.0911103650927543,803.116,0.38
746,0.0965930255129933,0.1861320946300402,0.3653315029008314,0.031402316391468,661.675,2.1
747,0.1476883187890053,0.0920390082402154,0.8051552475836128,0.1288723268359899,649.153,1.4
748,0.2604414232075214,0.2637949492577464,0.4677329321971163,0.06857854090631,608.328,1.0
749,0.2122438130900263,0.0783366081640124,0.1645766265377402,0.0637256393581628,655.303,1.9
750,0.1750851398333907,0.3119566742265597,1.0603631651425731,0.1187461880594492,395.358,1.6
751,0.0853185426443815,0.132573803643696,0.6376270253874361,0.0362770770490169,649.946,0.8
752,0.3487389270216226,0.2403246065024286,0.7276404004814103,0.1012583629786968,816.344,0.62
753,0.3332682762295007,0.1473075612066313,0.4081358340479433,0.0727035852521658,783.784,0.38
754,0.0704669278115034,0.2421198569852858,0.995859865307994,0.1397944464534521,658.792,0.76
755,0.1694265639409423,0.0626777876019477,0.4325704596504569,0.0273212173581123,648.889,2.3
756,0.2060371546074748,0.3089530965844169,0.8306463420892134,0.0802321907877922,369.243,4.6
757,0.2712269701063633,0.0854446408031508,1.0416302105333657,0.1074595658481121,772.344,0.55
758,0.1578500375151634,0.2527933247406035,0.2084151085486635,0.0450562046468257,607.776,2.1
759,0.0975617052987218,0.1586449448466301,0.7541355579499155,0.1125303367525339,666.868,1.7
760,0.2847867900505662,0.1959253919878975,0.6015507499082013,0.054931863322854,761.092,0.71
761,0.3017737846821546,0.0469223849428817,0.6577149114754051,0.0416860598698258,781.271,0.71
762,0.1133872006088495,0.2910523839686066,0.566737895428203,0.0957688725367188,458.26,1.5
763,0.1279712645336985,0.1289174163118004,1.1302830151919274,0.0582947475835681,653.946,1.8
764,0.2401682352647185,0.2259166785413399,0.2354601212127134,0.1242137552425265,696.682,0.45
765,0.2324093863368034,0.1770332876099273,0.5210521676041185,0.1272132888063788,710.981,0.78
766,0.1946168400347233,0.2121267683003098,0.8575127223016693,0.0703179761394858,687.357,1.6
767,0.0687052244320511,0.1012024069800973,0.312017902778089,0.0927911980822682,646.755,1.3
768,0.3303424896672368,0.2706964008742943,0.9613572617793454,0.0296846904233098,775.076,0.49
769,0.3309305762872099,0.1018235372416675,0.7018868750661611,0.1342584776878357,834.339,0.57
770,0.068117412738502,0.2713425250323489,0.5464129528174176,0.0781850796937942,538.985,1.4
771,0.1952209327369928,0.1774535554638132,1.0938182218424974,0.0857150518149137,694.376,2.1
772,0.2318055730313062,0.21257203005068,0.2634920577900484,0.0217902915924787,670.061,2.2
773,0.240746015496552,0.1295553393475711,0.4997400972623377,0.0468284405022859,686.64,2.0
774,0.1273937815800309,0.2265462702782825,0.9026304845331236,0.1057143384963274,679.314,1.0
775,0.1139627076685428,0.0473591852178797,0.3410256928455084,0.0531834383308887,645.102,2.6
776,0.3011985704302787,0.2914808529447764,0.9239353955483064,0.1142956985533237,573.432,0.39
777,0.2853731421753764,0.1595484443046152,0.3680721230525523,0.101525940708816,725.688,0.8
778,0.0969756281003356,0.1968205601470545,1.0125990337608382,0.0359605769440531,661.982,1.6
779,0.1584524314850569,0.0856158972000703,0.4649380469571799,0.1184914842620492,651.354,0.97
780,0.2706248555332422,0.2529562498386949,0.8062112262224778,0.0640586755052208,685.981,1.1
781,0.2066155249252915,0.0635644942857325,1.0593076051563024,0.0683246408775448,677.861,1.9
782,0.1688484909012913,0.309864797164686,0.1673717688450589,0.1292025046423077,404.389,0.61
783,0.0710429891943931,0.1474622851824388,0.7287509269826113,0.0316725253686308,652.333,1.0
784,0.3326925076544285,0.2422995748575777,0.6348866769926622,0.0907928341254592,781.709,0.44
785,0.348166573792696,0.1322036395212635,0.9928841074578464,0.0547764942422509,920.638,1.5
786,0.0858911886811256,0.2399627736788243,0.4090107638018205,0.1127246705070138,656.502,0.56
787,0.1745059402659535,0.0776320204995572,0.8336874079078436,0.0451988128945231,658.606,1.1
788,0.2128233099356293,0.3112604178609326,0.4317606652626767,0.1072488091513514,392.102,2.1
789,0.2598404709249735,0.091685376538895,0.2092242198716849,0.0803719371184706,670.998,1.4
790,0.1482895504683256,0.2634163236599415,1.0385886232351882,0.0271112608537077,585.701,0.76
791,0.0960034972056746,0.15228784551844,0.60067515177913,0.1396380500867962,668.995,0.95
792,0.2838550386950373,0.1854193058433011,0.7571108383892103,0.0729005538299679,784.238,0.31
793,0.3043669655919074,0.0619596664076671,0.5661692430984229,0.0294277565926313,769.745,0.78
794,0.1176790781319141,0.2934094286169857,0.6609971230244264,0.0931183420866727,449.686,2.0
795,0.1406671131029725,0.1137632424123585,0.2360948453683406,0.0705915600061416,648.641,2.0
796,0.2534004183486104,0.2236760178254917,1.1270670554159208,0.1268991327285766,762.848,0.18
797,0.2239521455019712,0.1707259116536006,0.8607291447989642,0.1244863118231296,714.259,1.1
798,0.1868145946413278,0.2017037307228893,0.5204177152054383,0.0579832263290882,678.454,1.7
799,0.0501541135832667,0.1073595653064549,0.9580754688829184,0.0955090767890215,650.36,1.7
800,0.3135911410674452,0.2812691475795582,0.3125868121752515,0.0420140040665864,573.107,1.2
801,0.3182953716255724,0.1795691317757591,0.4514804437125101,0.0745177993550896,783.256,0.66
802,0.0549710818566381,0.2104594722073525,0.7889074817940592,0.1379738095775246,704.477,1.1
803,0.1819996430538594,0.0997038196884095,0.3507531473817303,0.0255015174672007,650.972,1.1
804,0.2192453271709382,0.2734592729331925,0.9991260780848562,0.0820436654612422,559.61,0.68
805,0.2486930099315941,0.0537425995310768,0.7422346207303926,0.1093962531909346,707.801,0.94
806,0.1358527516014874,0.285096551803872,0.65222402930893,0.0431277429684996,461.145,1.4
807,0.1224954920820891,0.1231761150918901,1.076659722321294,0.1105991356447339,654.971,0.79
808,0.309071750473231,0.2329264301778749,0.1808703412856906,0.0568694876506924,692.007,0.56
809,0.2791848191060125,0.0834690866535529,1.111167973987572,0.0398663239926099,798.033,0.32
810,0.091444915626198,0.255104223838076,0.2769939060036093,0.0975803827494383,606.333,0.78
811,0.1528501934371888,0.1616994123645126,0.7153738739660009,0.0601089829206466,666.51,1.7
812,0.2645080580376088,0.1946684123622253,0.5637479694928973,0.1223930966854095,749.868,0.61
813,0.217491487134248,0.1410434709852561,0.3237025012696162,0.1252821232378483,670.443,2.4
814,0.1790659931488335,0.2487151265051216,0.9104676252886652,0.0722555644810199,629.956,1.2
815,0.0813331614248454,0.069979134697467,0.4862876500548794,0.0947278637439012,646.772,0.97
816,0.3434957998804748,0.3034534030305221,0.8853224948205053,0.0277562499791383,661.21,0.67
817,0.33728917716071,0.0712497940473258,0.2495776540698483,0.1164402449131012,738.213,0.84
819,0.1642143425531685,0.1385817084601149,0.5835223554814234,0.1035771798342466,658.135,0.74
820,0.2020208721049129,0.2335814584624022,0.6744946929022669,0.0489102535694837,660.693,1.3
821,0.2660296483896672,0.1501731967143714,0.944618750684522,0.0234103489667177,757.917,0.87
822,0.1538188374601304,0.187532791194506,0.2952821900453418,0.084054095223546,679.902,1.3
823,0.1016065985895693,0.0938041991284117,0.8434091739101335,0.0765868170559406,647.977,0.88
824,0.2899704017676413,0.2612986807953566,0.5069457620922475,0.1359412433207035,652.292,0.44
825,0.296420834492892,0.1201808687485754,0.8163651013782247,0.0891725407168269,798.793,0.55
826,0.1092186736874282,0.2172592783169821,0.4182920173015445,0.0333337179943919,658.434,1.6
827,0.1321351830847561,0.0555461813127622,0.9794306650323792,0.1308009890094399,648.246,2.6
828,0.2455258128233254,0.2998219780679792,0.3917037766519934,0.0666416535153985,420.732,2.3
829,0.2365859246812761,0.1095054483450949,0.6180240188779309,0.0619143651798367,689.679,1.5
830,0.1999617799185216,0.2791202460722998,0.7706135643042623,0.1205656879022717,532.669,1.2
831,0.0633739688433706,0.1685758385574445,0.2227122139895334,0.0380975138768553,657.828,1.1
832,0.3261522502638399,0.2038567734714597,1.055922637347877,0.0994443493708968,891.889,0.49
833,0.3240677556023001,0.1262225185288116,0.1785974139217287,0.0348025347664952,708.968,0.94
834,0.0606244875118136,0.2296118213627487,1.069569623969309,0.087713737078011,666.797,0.83
835,0.1971379119902849,0.050691564656794,0.6314302857663482,0.065185590647161,663.009,1.7
836,0.2342828478664159,0.2884147303039208,0.7262581656923517,0.1322762229666114,514.891,0.93
837,0.2429205136373639,0.0984907815111801,1.0237560455188155,0.1200480450317263,722.05,1.6
838,0.1301994571462273,0.2744082713816315,0.3782673888111487,0.0624493427202105,521.819,1.7
839,0.1073573343455791,0.1807857396379113,0.8026880819417536,0.0999784207716584,679.935,0.56
840,0.2940341174602508,0.2095058423215523,0.4623766523482278,0.037575288452208,746.128,0.73
841,0.2922815693542361,0.0684969565151259,0.8912318459615111,0.0508065650612115,798.362,1.3
842,0.1044223925098776,0.3041331312973052,0.4893051033163443,0.116725343838334,418.272,1.7
843,0.1565625336021185,0.1425303904414177,0.9277001556254922,0.0491962729394435,657.173,1.8
844,0.2681199450045824,0.2480316780367866,0.3438268119694665,0.1032793144881725,661.275,0.61
845,0.2043949196115136,0.1644807112691924,0.5349475685361773,0.0852803549170494,679.264,0.79
846,0.1660883324220776,0.1910888291914016,0.6913832551462575,0.0221740761399269,660.088,0.76
847,0.0776206374168396,0.0806840675473213,0.2671881918933242,0.1347022154182195,650.156,1.2
848,0.3398840956389903,0.2586885482827201,1.0965525952568278,0.0778066738694906,837.638,2.3
849,0.3406719230115413,0.0947510893270373,0.5301391562011093,0.097997315376997,811.743,0.23
850,0.0790300756692886,0.260083664544858,0.8714123354664072,0.0394613490998745,580.032,2.4
851,0.1769814895465969,0.1492215611739084,0.3105142881158739,0.1219926945120096,669.461,1.1
852,0.2147419968619942,0.1887515235785395,0.9550411988241596,0.0605268404632806,701.059,0.74
853,0.2626467276364564,0.1352692872211337,0.6707702676154672,0.0709167512506246,725.992,1.2
854,0.1504634853452444,0.2366299192989245,0.5769060176255181,0.1266402175277471,669.712,1.3
855,0.0888396253809332,0.0745659314198419,1.1250481152161955,0.0291079440712928,647.226,1.0
856,0.2772491021081805,0.3145927006844431,0.2331122789049521,0.0933862981200218,376.893,0.85
857,0.3118154376745223,0.1649941471368074,1.0285738665200768,0.1363831713423133,870.933,0.42
858,0.1245857797563076,0.2066360943028703,0.1982477024676278,0.0760891565307974,677.945,0.81
859,0.1381639102473855,0.1130917671350762,0.7593713796958327,0.0836214371398091,653.22,1.7
860,0.2515087949112057,0.2763373514879495,0.6038974574470892,0.0239136173203587,586.728,1.7
861,0.2211914237588644,0.0562280971556901,0.3990495982911437,0.0437652618065476,665.089,1.6
862,0.1845945704728365,0.2983418572852388,0.9819593009939416,0.1087467766180634,446.012,1.2
863,0.0573451383039355,0.1194953791527077,0.4340729175094515,0.0562154240533709,649.951,1.4
864,0.3201693704351782,0.2187440264690667,0.8369633047802373,0.1112357438728213,842.972,0.43
865,0.315536116156727,0.0485435825213789,0.9142314507422968,0.0912967602908611,846.815,1.1
866,0.0527501636184752,0.2905615327144041,0.3265045623619109,0.0312373779714107,441.205,3.7
867,0.189192062523216,0.1283746581776067,0.8739248018896206,0.1287078479677438,671.957,0.98
868,0.2258227339945733,0.2274608451668173,0.4758517178129404,0.068765395656228,681.336,0.91
869,0.2561406594701111,0.1743701798543334,0.2806909784028306,0.0588516851514577,691.558,1.6
870,0.1427608479745686,0.2159246483827009,1.113901401761174,0.1235985674709081,698.89,1.2
871,0.1199913951568305,0.1049021675093099,0.5522816432433202,0.0411290004849433,647.723,1.7
872,0.3071815933100879,0.2679936228338629,0.7048711886696517,0.0963839527964592,665.24,0.64
873,0.2819902532733976,0.1446429726928472,0.6487685763785616,0.1129111209139228,757.101,0.7
874,0.0936202452518046,0.2459161261329427,0.739740913799405,0.0546093293651938,624.552,1.0
875,0.1456854275427758,0.0663802330223843,0.1920950443940237,0.1070788891986012,645.34,1.7
876,0.2579035877250135,0.3062528732586652,1.086922675757855,0.0453788604214787,451.965,2.8
877,0.2099983026273548,0.0870683930963277,0.7853834028897806,0.0260029334202408,675.076,0.61
878,0.1722039860673248,0.252305158377625,0.4489199910718947,0.0814922249689698,615.156,1.8
879,0.0838101054541766,0.158100575777702,1.0102840354835614,0.074021762125194,662.406,1.8
880,0.3454136642627418,0.1974680778551846,0.3609474748443811,0.1385342909023166,805.171,0.51
881,0.3350699665956199,0.155638276274316,0.7728731709873303,0.0358959497883915,852.881,0.55
882,0.0729135687462985,0.1823338728342205,0.6212472665142268,0.1015805538371205,681.947,1.4
883,0.1707934570498764,0.0883385154679417,1.0459088262734937,0.064106888435781,659.384,1.4
884,0.2092115660198032,0.2664971252316609,0.2117347582895308,0.1184241047129035,575.671,0.92
885,0.2729371814988554,0.0767148085189983,0.4206052078442648,0.1301909543201327,707.444,1.4
886,0.161267068143934,0.3124467932377011,0.8196400526098906,0.0673188502714037,291.533,9.0
887,0.099715878162533,0.1331162200644612,0.3817416691729798,0.0897916162386536,652.579,1.5
888,0.2874668859876692,0.2387799679869786,0.9685067931920288,0.0326618999615311,774.16,0.65
889,0.2985944385640323,0.10670628626924,0.2932106042819097,0.0798921642452478,715.535,0.45
890,0.1120258155278861,0.2827195860762149,0.9415835349850356,0.1325687340646982,514.708,1.3
891,0.1255289872176945,0.1713754704892635,0.5166662611195818,0.0200959609448909,652.242,0.7
892,0.2383627546019852,0.200258033500053,0.8540932992011308,0.0874212257564067,733.69,1.1
893,0.229724498745054,0.1173819019375369,1.1423854106104,0.1049584314227104,707.719,1.1
894,0.1924680321477353,0.2208586834091693,0.2465960295747965,0.04759436160326,664.559,1.3
895,0.0652924143709242,0.0583457481563091,0.6842687831340357,0.1150680341571569,646.762,1.4
896,0.328628631029278,0.2962230428317561,0.5942581917125731,0.0524302693456411,572.655,1.9
897,0.3271807271055877,0.162722261339426,1.121749481651932,0.1189642143249511,917.445,1.4
898,0.0643965671770274,0.193712577865459,0.2259637968780473,0.0635923391580581,674.308,2.2
899,0.1916082349605858,0.0822923751054331,0.66628425450176,0.1010623585432768,660.425,0.97
900,0.2282405470497906,0.2562144538182765,0.5762698529744521,0.0364324133843183,624.014,1.8
901,0.2398079707287251,0.0710226817429065,0.3034936860945075,0.0321363652497529,671.419,1.1
902,0.1264275199733674,0.3024766101101413,0.95187043057587,0.090320740416646,399.451,1.8
903,0.1128871561028063,0.1398877178607508,0.5296007432583719,0.0678516526520252,653.209,1.0
904,0.3000768491066992,0.249804658414796,0.8670240887505933,0.1296690978109836,742.279,0.58
905,0.2889490853063762,0.1007470901086926,0.4408840096142142,0.0861889479681849,729.222,1.0
906,0.1005774277262389,0.2724822033876553,0.8399226681580766,0.0213246492668986,554.87,2.1
907,0.1621658121235668,0.1784131020260975,0.3998579246405512,0.1337937441840768,691.452,1.2
908,0.2743821886368096,0.2115487274918705,0.9866193560702724,0.0786562082543969,787.362,1.6
909,0.2077275461517274,0.124198687441647,0.7624585937000811,0.0536479722335934,674.017,0.96
910,0.1699337258003652,0.2319703190559521,0.6108363854886963,0.1138247709348797,676.521,1.1
911,0.0720177897252142,0.0525656113578006,1.033331702683866,0.0463547443971037,643.523,0.65
912,0.3336219967342912,0.2862065051589161,0.1991538245940581,0.1061797803267836,534.755,1.2
913,0.3468611390329897,0.0545027786819264,0.7961554011568427,0.0701259181275963,892.151,4.3
914,0.0847063818015158,0.3007989154029638,0.4596957002902403,0.1273730293288827,442.899,1.5
915,0.1730630679987371,0.1213370266407728,1.0227447534538805,0.0298988847061991,657.884,0.66
916,0.2114829695783555,0.2161701511749997,0.3734043680192902,0.092653608135879,692.389,0.98
917,0.2564579424448311,0.1675533943502232,0.6286064115885645,0.0950381487235427,725.944,1.6
918,0.1447873239405453,0.2048130127359181,0.7195825774772092,0.0424785375222563,667.432,0.67
919,0.0927581894211471,0.1106823043078184,0.1736215993072837,0.1249517541006207,647.914,1.4
920,0.280508557986468,0.2780101605067029,1.0684455233922228,0.0575095306709408,626.878,1.7
921,0.3056998231448233,0.1375589876277372,0.2698025120858103,0.0447324769943952,718.236,1.3
922,0.1191294164396822,0.2345374211017042,1.1030167639119548,0.1077215396612882,664.666,1.1
923,0.141862819250673,0.0724263733848929,0.5401933406259865,0.0552483302354812,647.292,2.1
924,0.2546949370764196,0.3165355446720496,0.6927791787734254,0.1122610878944397,393.223,2.9
925,0.2273071830160916,0.0927605198724195,0.9340214315399528,0.1391659559309482,694.712,1.4
926,0.1900513646192848,0.2622753415051848,0.3462982541108503,0.0733643932640552,577.761,1.7
927,0.0536466578952968,0.1513290779814124,0.892514946386963,0.0808385307341814,658.591,1.6
928,0.3169833707623183,0.1864433874273672,0.4944380375148728,0.0266382730752229,781.19,0.68
929,0.3216515876352787,0.0844434733418747,0.3863561351852491,0.0596424040570855,759.544,1.5
930,0.058206669986248,0.2540624362099916,0.9692695451669394,0.1228660992160439,619.384,1.7
931,0.1854932965710759,0.1605753206163644,0.4235490516969933,0.0403384033963084,663.288,1.1
932,0.2226364487782121,0.1958604216882959,0.826435610499978,0.0971165285632014,718.487,1.3
933,0.2500247571617365,0.1463022280959412,1.0467994141852484,0.0942560416087508,742.316,0.61
934,0.1373041968792677,0.2433931341040879,0.2164770749282091,0.0282198464497923,628.239,2.3
935,0.1236900186166167,0.0646039977222681,0.7797665246544405,0.1257484452798962,646.883,2.8
